Date,Time,Station,Temp,SpCond,Cond,Salinity,ODO%YSI,ODO%Local,ODO Conc,Measured Depth,Depth Offset,Measured BAR,Corrected Depth,Comments
04-Nov-2009,0:00:32,MiddleRd,10.51,4.555,3.295,2.44,80.8,79.7,8.87,3.161,0.0000,1018,3.113,NA
04-Nov-2009,0:15:32,MiddleRd,10.55,5.003,3.623,2.70,80.4,79.4,8.81,3.192,0.0000,1018,3.144,NA
04-Nov-2009,0:30:32,MiddleRd,10.56,5.167,3.742,2.79,80.1,79.1,8.77,3.204,0.0000,1018,3.156,NA
04-Nov-2009,0:45:32,MiddleRd,10.57,5.310,3.847,2.88,79.5,78.5,8.70,3.182,0.0000,1019,3.123,NA
04-Nov-2009,1:00:32,MiddleRd,10.58,5.365,3.888,2.91,79.2,78.2,8.66,3.115,0.0000,1019,3.056,NA
04-Nov-2009,1:15:32,MiddleRd,10.49,4.978,3.598,2.69,79.6,78.6,8.74,2.996,0.0000,1019,2.937,NA
04-Nov-2009,1:30:32,MiddleRd,10.46,4.806,3.472,2.59,79.9,78.8,8.77,2.862,0.0000,1019,2.803,NA
04-Nov-2009,1:45:32,MiddleRd,10.40,4.172,3.008,2.23,80.1,79.1,8.83,2.730,0.0000,1020,2.661,NA
04-Nov-2009,2:00:32,MiddleRd,10.29,3.357,2.414,1.77,80.2,79.2,8.89,2.587,0.0000,1020,2.518,NA
04-Nov-2009,2:15:32,MiddleRd,10.19,2.702,1.938,1.41,80.5,79.4,8.96,2.454,0.0000,1020,2.385,NA
04-Nov-2009,2:30:32,MiddleRd,10.10,2.122,1.518,1.09,80.9,79.9,9.05,2.313,0.0000,1020,2.244,NA
04-Nov-2009,2:45:32,MiddleRd,10.01,1.741,1.243,0.89,81.1,80.1,9.10,2.179,0.0000,1020,2.110,NA
04-Nov-2009,3:00:32,MiddleRd,9.92,1.426,1.015,0.72,81.1,80.1,9.13,2.047,0.0000,1020,1.978,NA
04-Nov-2009,3:15:32,MiddleRd,9.84,1.174,0.834,0.59,81.4,80.4,9.19,1.917,0.0000,1021,1.838,NA
04-Nov-2009,3:30:32,MiddleRd,9.75,0.956,0.677,0.47,81.8,80.7,9.26,1.788,0.0000,1021,1.709,NA
04-Nov-2009,3:45:32,MiddleRd,9.67,0.821,0.580,0.40,81.9,80.9,9.30,1.665,0.0000,1021,1.586,NA
04-Nov-2009,4:00:32,MiddleRd,9.57,0.712,0.502,0.35,82.4,81.3,9.37,1.549,0.0000,1021,1.470,NA
04-Nov-2009,4:15:32,MiddleRd,9.49,0.626,0.440,0.31,82.3,81.2,9.38,1.437,0.0000,1021,1.358,NA
04-Nov-2009,4:30:32,MiddleRd,9.43,0.552,0.388,0.27,82.7,81.6,9.44,1.332,0.0000,1022,1.243,NA
04-Nov-2009,4:45:32,MiddleRd,9.37,0.509,0.357,0.25,82.7,81.7,9.46,1.231,0.0000,1022,1.142,NA
04-Nov-2009,5:00:32,MiddleRd,9.31,0.482,0.337,0.23,82.8,81.7,9.49,1.135,0.0000,1022,1.046,NA
04-Nov-2009,5:15:32,MiddleRd,9.26,0.447,0.312,0.22,82.9,81.8,9.51,1.043,0.0000,1022,0.954,NA
04-Nov-2009,5:30:32,MiddleRd,9.20,0.422,0.294,0.20,82.8,81.8,9.52,0.955,0.0000,1022,0.866,NA
04-Nov-2009,5:45:32,MiddleRd,9.14,0.405,0.282,0.20,83.2,82.1,9.57,0.873,0.0000,1022,0.784,NA
04-Nov-2009,6:00:32,MiddleRd,9.07,0.361,0.251,0.17,83.3,82.2,9.60,0.790,0.0000,1022,0.701,NA
04-Nov-2009,6:15:32,MiddleRd,9.02,0.352,0.244,0.17,83.3,82.3,9.62,0.717,0.0000,1023,0.618,NA
04-Nov-2009,6:30:32,MiddleRd,8.97,0.342,0.237,0.16,83.6,82.5,9.66,0.651,0.0000,1023,0.552,NA
04-Nov-2009,6:45:32,MiddleRd,8.93,0.336,0.233,0.16,83.4,82.3,9.64,0.585,0.0000,1023,0.486,NA
04-Nov-2009,7:00:32,MiddleRd,8.91,0.332,0.230,0.16,83.4,82.4,9.66,0.528,0.0000,1023,0.429,NA
04-Nov-2009,7:15:32,MiddleRd,8.87,0.327,0.226,0.16,83.4,82.4,9.67,0.480,0.0000,1024,0.370,NA
04-Nov-2009,7:30:32,MiddleRd,8.85,0.323,0.224,0.16,83.5,82.5,9.68,0.453,0.0000,1024,0.343,NA
04-Nov-2009,7:45:32,MiddleRd,8.85,0.322,0.222,0.15,84.0,83.0,9.74,0.539,0.0000,1024,0.429,NA
04-Nov-2009,8:00:32,MiddleRd,8.88,0.332,0.230,0.16,84.2,83.1,9.75,0.668,0.0000,1025,0.548,NA
04-Nov-2009,8:15:32,MiddleRd,8.88,0.335,0.232,0.16,84.1,83.0,9.74,0.789,0.0000,1025,0.669,NA
04-Nov-2009,8:30:32,MiddleRd,8.91,0.346,0.240,0.17,83.9,82.8,9.71,0.923,0.0000,1024,0.813,NA
04-Nov-2009,8:45:32,MiddleRd,8.95,0.361,0.250,0.17,83.7,82.6,9.68,1.077,0.0000,1024,0.967,NA
04-Nov-2009,9:00:32,MiddleRd,8.97,0.386,0.268,0.19,83.7,82.6,9.67,1.233,0.0000,1024,1.123,NA
04-Nov-2009,9:15:32,MiddleRd,9.03,0.412,0.286,0.20,83.7,82.6,9.65,1.424,0.0000,1024,1.314,NA
04-Nov-2009,9:30:32,MiddleRd,9.11,0.453,0.315,0.22,83.5,82.5,9.62,1.626,0.0000,1024,1.516,NA
04-Nov-2009,9:45:32,MiddleRd,9.18,0.512,0.357,0.25,83.3,82.3,9.58,1.841,0.0000,1025,1.721,NA
04-Nov-2009,10:00:32,MiddleRd,9.26,0.573,0.401,0.28,83.2,82.1,9.54,2.057,0.0000,1025,1.937,NA
04-Nov-2009,10:15:32,MiddleRd,9.38,0.731,0.513,0.36,82.8,81.7,9.46,2.288,0.0000,1025,2.168,NA
04-Nov-2009,10:30:32,MiddleRd,9.51,0.961,0.676,0.48,82.3,81.2,9.37,2.524,0.0000,1025,2.404,NA
04-Nov-2009,10:45:32,MiddleRd,9.64,1.301,0.919,0.65,82.0,80.9,9.29,2.734,0.0000,1025,2.614,NA
04-Nov-2009,11:00:32,MiddleRd,9.75,2.226,1.578,1.15,81.4,80.4,9.18,2.927,0.0000,1025,2.807,NA
04-Nov-2009,11:15:32,MiddleRd,9.88,3.399,2.418,1.79,80.6,79.6,9.02,3.085,0.0000,1024,2.975,NA
04-Nov-2009,11:30:32,MiddleRd,9.99,4.547,3.244,2.44,80.3,79.2,8.92,3.205,0.0000,1024,3.095,NA
04-Nov-2009,11:45:32,MiddleRd,10.08,5.395,3.858,2.92,80.1,79.1,8.86,3.281,0.0000,1024,3.171,NA
04-Nov-2009,12:00:32,MiddleRd,10.16,6.132,4.394,3.35,80.1,79.1,8.82,3.328,0.0000,1024,3.218,NA
04-Nov-2009,12:15:32,MiddleRd,10.21,7.041,5.053,3.88,80.0,79.0,8.77,3.363,0.0000,1024,3.253,NA
04-Nov-2009,12:30:32,MiddleRd,10.26,7.858,5.646,4.37,80.1,79.1,8.74,3.387,0.0000,1024,3.277,NA
04-Nov-2009,12:45:32,MiddleRd,10.31,8.538,6.142,4.77,80.3,79.3,8.73,3.404,0.0000,1024,3.294,NA
04-Nov-2009,13:00:32,MiddleRd,10.34,9.113,6.562,5.12,80.3,79.2,8.70,3.416,0.0000,1024,3.306,NA
04-Nov-2009,13:15:32,MiddleRd,10.36,9.778,7.044,5.52,80.2,79.2,8.67,3.418,0.0000,1024,3.308,NA
04-Nov-2009,13:30:32,MiddleRd,10.37,10.267,7.399,5.81,79.8,78.8,8.60,3.401,0.0000,1024,3.291,NA
04-Nov-2009,13:45:32,MiddleRd,10.37,10.540,7.595,5.98,78.6,77.6,8.47,3.342,0.0000,1024,3.232,NA
04-Nov-2009,14:00:32,MiddleRd,10.40,9.752,7.034,5.50,79.7,78.7,8.60,3.241,0.0000,1024,3.131,NA
04-Nov-2009,14:15:32,MiddleRd,10.40,9.349,6.741,5.26,80.2,79.2,8.68,3.131,0.0000,1024,3.021,NA
04-Nov-2009,14:30:32,MiddleRd,10.38,8.753,6.308,4.90,80.3,79.3,8.71,3.020,0.0000,1024,2.910,NA
04-Nov-2009,14:45:32,MiddleRd,10.33,7.682,5.529,4.26,80.4,79.4,8.77,2.890,0.0000,1024,2.780,NA
04-Nov-2009,15:00:32,MiddleRd,10.24,6.317,4.536,3.46,80.4,79.4,8.83,2.753,0.0000,1024,2.643,NA
04-Nov-2009,15:15:32,MiddleRd,10.14,5.016,3.593,2.71,80.8,79.8,8.94,2.596,0.0000,1024,2.486,NA
04-Nov-2009,15:30:32,MiddleRd,10.04,4.037,2.884,2.15,81.1,80.1,9.02,2.443,0.0000,1024,2.333,NA
04-Nov-2009,15:45:32,MiddleRd,9.91,2.852,2.030,1.49,81.8,80.8,9.17,2.275,0.0000,1024,2.165,NA
04-Nov-2009,16:00:32,MiddleRd,9.81,2.075,1.473,1.07,81.9,80.9,9.23,2.109,0.0000,1024,1.999,NA
04-Nov-2009,16:15:32,MiddleRd,9.70,1.582,1.120,0.80,82.6,81.6,9.35,1.951,0.0000,1024,1.841,NA
04-Nov-2009,16:30:32,MiddleRd,9.60,1.218,0.860,0.61,82.8,81.8,9.40,1.797,0.0000,1024,1.687,NA
04-Nov-2009,16:45:32,MiddleRd,9.50,0.954,0.672,0.47,83.3,82.2,9.49,1.657,0.0000,1024,1.547,NA
04-Nov-2009,17:00:32,MiddleRd,9.42,0.770,0.541,0.38,83.5,82.5,9.54,1.526,0.0000,1024,1.416,NA
04-Nov-2009,17:15:32,MiddleRd,9.35,0.666,0.467,0.33,83.6,82.5,9.56,1.405,0.0000,1024,1.295,NA
04-Nov-2009,17:30:32,MiddleRd,9.30,0.576,0.403,0.28,84.1,83.1,9.64,1.290,0.0000,1024,1.180,NA
04-Nov-2009,17:45:32,MiddleRd,9.25,0.517,0.361,0.25,84.2,83.1,9.66,1.182,0.0000,1024,1.072,NA
04-Nov-2009,18:00:32,MiddleRd,9.20,0.470,0.328,0.23,84.1,83.1,9.67,1.078,0.0000,1024,0.968,NA
04-Nov-2009,18:15:32,MiddleRd,9.15,0.436,0.304,0.21,84.7,83.6,9.74,0.981,0.0000,1024,0.871,NA
04-Nov-2009,18:30:32,MiddleRd,9.08,0.378,0.263,0.18,85.6,84.5,9.86,0.890,0.0000,1024,0.780,NA
04-Nov-2009,18:45:32,MiddleRd,9.05,0.360,0.250,0.17,85.8,84.7,9.90,0.804,0.0000,1024,0.694,NA
04-Nov-2009,19:00:32,MiddleRd,9.03,0.350,0.243,0.17,86.1,85.0,9.94,0.723,0.0000,1024,0.613,NA
04-Nov-2009,19:15:32,MiddleRd,9.01,0.343,0.238,0.16,86.5,85.4,9.98,0.650,0.0000,1024,0.540,NA
04-Nov-2009,19:30:32,MiddleRd,9.00,0.338,0.235,0.16,86.5,85.4,9.99,0.578,0.0000,1024,0.468,NA
04-Nov-2009,19:45:32,MiddleRd,8.99,0.334,0.232,0.16,86.8,85.7,10.02,0.515,0.0000,1024,0.405,NA
04-Nov-2009,20:00:32,MiddleRd,8.97,0.329,0.228,0.16,86.7,85.6,10.02,0.462,0.0000,1024,0.352,NA
04-Nov-2009,20:15:32,MiddleRd,8.95,0.326,0.226,0.16,86.8,85.7,10.04,0.418,0.0000,1024,0.308,NA
04-Nov-2009,20:30:32,MiddleRd,8.94,0.326,0.226,0.16,86.6,85.5,10.01,0.438,0.0000,1025,0.318,NA
04-Nov-2009,20:45:32,MiddleRd,8.95,0.338,0.235,0.16,87.4,86.3,10.11,0.568,0.0000,1025,0.448,NA
04-Nov-2009,21:00:32,MiddleRd,8.96,0.333,0.231,0.16,87.4,86.3,10.11,0.690,0.0000,1025,0.570,NA
04-Nov-2009,21:15:32,MiddleRd,8.95,0.342,0.237,0.16,87.2,86.1,10.08,0.825,0.0000,1025,0.705,NA
04-Nov-2009,21:30:32,MiddleRd,8.95,0.354,0.246,0.17,86.9,85.8,10.05,0.969,0.0000,1025,0.849,NA
04-Nov-2009,21:45:32,MiddleRd,8.97,0.370,0.257,0.18,86.5,85.4,9.99,1.127,0.0000,1025,1.007,NA
04-Nov-2009,22:00:32,MiddleRd,8.95,0.398,0.276,0.19,85.9,84.8,9.94,1.304,0.0000,1025,1.184,NA
04-Nov-2009,22:15:32,MiddleRd,9.00,0.439,0.305,0.21,85.4,84.4,9.86,1.489,0.0000,1025,1.369,NA
04-Nov-2009,22:30:32,MiddleRd,9.06,0.517,0.359,0.25,84.8,83.7,9.78,1.693,0.0000,1025,1.573,NA
04-Nov-2009,22:45:32,MiddleRd,9.09,0.592,0.412,0.29,84.3,83.2,9.70,1.910,0.0000,1025,1.790,NA
04-Nov-2009,23:00:32,MiddleRd,9.16,0.727,0.507,0.36,83.8,82.7,9.62,2.124,0.0000,1025,2.004,NA
04-Nov-2009,23:15:32,MiddleRd,9.21,0.924,0.645,0.46,83.2,82.2,9.55,2.341,0.0000,1025,2.221,NA
04-Nov-2009,23:30:32,MiddleRd,9.30,1.235,0.864,0.62,82.8,81.8,9.47,2.551,0.0000,1025,2.431,NA
04-Nov-2009,23:45:32,MiddleRd,9.38,1.581,1.109,0.80,82.3,81.3,9.39,2.733,0.0000,1025,2.613,NA
05-Nov-2009,0:00:32,MiddleRd,9.44,2.174,1.528,1.12,81.9,80.9,9.30,2.900,0.0000,1025,2.780,NA
05-Nov-2009,0:15:32,MiddleRd,9.54,3.303,2.328,1.74,81.3,80.3,9.17,3.032,0.0000,1024,2.922,NA
05-Nov-2009,0:30:32,MiddleRd,9.64,4.265,3.014,2.28,80.9,79.9,9.08,3.142,0.0000,1024,3.032,NA
05-Nov-2009,0:45:32,MiddleRd,9.72,4.920,3.484,2.65,80.6,79.6,9.00,3.208,0.0000,1024,3.098,NA
05-Nov-2009,1:00:32,MiddleRd,9.77,5.417,3.841,2.94,80.3,79.3,8.94,3.249,0.0000,1024,3.139,NA
05-Nov-2009,1:15:32,MiddleRd,9.81,5.798,4.116,3.16,79.9,78.9,8.88,3.260,0.0000,1024,3.150,NA
05-Nov-2009,1:30:32,MiddleRd,9.83,5.945,4.222,3.24,79.4,78.4,8.81,3.251,0.0000,1024,3.141,NA
05-Nov-2009,1:45:32,MiddleRd,9.84,6.080,4.319,3.32,79.3,78.3,8.79,3.187,0.0000,1024,3.077,NA
05-Nov-2009,2:00:32,MiddleRd,9.75,5.680,4.026,3.09,79.7,78.7,8.87,3.079,0.0000,1024,2.969,NA
05-Nov-2009,2:15:32,MiddleRd,9.73,5.563,3.941,3.02,79.8,78.8,8.89,2.951,0.0000,1024,2.841,NA
05-Nov-2009,2:30:32,MiddleRd,9.68,5.019,3.550,2.71,79.8,78.8,8.92,2.811,0.0000,1024,2.701,NA
05-Nov-2009,2:45:32,MiddleRd,9.57,4.257,3.003,2.27,80.0,79.0,8.99,2.674,0.0000,1024,2.564,NA
05-Nov-2009,3:00:32,MiddleRd,9.47,3.485,2.451,1.84,80.5,79.5,9.10,2.536,0.0000,1024,2.426,NA
05-Nov-2009,3:15:32,MiddleRd,9.35,2.698,1.892,1.40,80.5,79.5,9.15,2.403,0.0000,1024,2.293,NA
05-Nov-2009,3:30:32,MiddleRd,9.27,2.180,1.525,1.12,81.0,79.9,9.23,2.268,0.0000,1024,2.158,NA
05-Nov-2009,3:45:32,MiddleRd,9.19,1.669,1.165,0.85,81.5,80.4,9.33,2.133,0.0000,1024,2.023,NA
05-Nov-2009,4:00:32,MiddleRd,9.11,1.419,0.989,0.72,81.6,80.6,9.37,2.000,0.0000,1024,1.890,NA
05-Nov-2009,4:15:32,MiddleRd,9.04,1.181,0.821,0.59,81.8,80.8,9.41,1.868,0.0000,1023,1.769,NA
05-Nov-2009,4:30:32,MiddleRd,8.96,0.987,0.684,0.49,82.2,81.2,9.49,1.741,0.0000,1023,1.642,NA
05-Nov-2009,4:45:32,MiddleRd,8.89,0.849,0.587,0.42,82.2,81.2,9.50,1.618,0.0000,1023,1.519,NA
05-Nov-2009,5:00:32,MiddleRd,8.83,0.745,0.515,0.37,82.6,81.5,9.56,1.504,0.0000,1023,1.405,NA
05-Nov-2009,5:15:32,MiddleRd,8.76,0.636,0.439,0.31,83.0,81.9,9.63,1.397,0.0000,1023,1.298,NA
05-Nov-2009,5:30:32,MiddleRd,8.71,0.571,0.394,0.28,83.4,82.3,9.69,1.293,0.0000,1023,1.194,NA
05-Nov-2009,5:45:32,MiddleRd,8.64,0.514,0.354,0.25,83.5,82.4,9.72,1.192,0.0000,1023,1.093,NA
05-Nov-2009,6:00:32,MiddleRd,8.60,0.476,0.327,0.23,83.9,82.8,9.78,1.096,0.0000,1023,0.997,NA
05-Nov-2009,6:15:32,MiddleRd,8.53,0.455,0.312,0.22,84.2,83.1,9.83,1.006,0.0000,1023,0.907,NA
05-Nov-2009,6:30:32,MiddleRd,8.48,0.427,0.293,0.21,84.3,83.2,9.85,0.919,0.0000,1023,0.820,NA
05-Nov-2009,6:45:32,MiddleRd,8.40,0.379,0.259,0.18,84.9,83.8,9.94,0.837,0.0000,1023,0.738,NA
05-Nov-2009,7:00:32,MiddleRd,8.36,0.372,0.253,0.18,84.8,83.8,9.95,0.762,0.0000,1023,0.663,NA
05-Nov-2009,7:15:32,MiddleRd,8.33,0.365,0.249,0.18,84.8,83.8,9.96,0.689,0.0000,1023,0.590,NA
05-Nov-2009,7:30:32,MiddleRd,8.29,0.359,0.245,0.17,85.0,83.9,9.98,0.625,0.0000,1023,0.526,NA
05-Nov-2009,7:45:32,MiddleRd,8.26,0.352,0.239,0.17,85.1,84.0,10.00,0.574,0.0000,1023,0.475,NA
05-Nov-2009,8:00:32,MiddleRd,8.26,0.352,0.239,0.17,84.9,83.9,9.99,0.546,0.0000,1023,0.447,NA
05-Nov-2009,8:15:32,MiddleRd,8.26,0.351,0.239,0.17,85.1,84.0,10.00,0.632,0.0000,1023,0.533,NA
05-Nov-2009,8:30:32,MiddleRd,8.29,0.356,0.243,0.17,85.7,84.6,10.07,0.760,0.0000,1023,0.661,NA
05-Nov-2009,8:45:32,MiddleRd,8.32,0.360,0.245,0.17,85.6,84.5,10.05,0.886,0.0000,1022,0.797,NA
05-Nov-2009,9:00:32,MiddleRd,8.36,0.375,0.256,0.18,85.5,84.4,10.02,1.018,0.0000,1022,0.929,NA
05-Nov-2009,9:15:32,MiddleRd,8.42,0.396,0.271,0.19,85.4,84.3,10.00,1.162,0.0000,1022,1.073,NA
05-Nov-2009,9:30:32,MiddleRd,8.52,0.422,0.289,0.20,85.4,84.4,9.98,1.315,0.0000,1022,1.226,NA
05-Nov-2009,9:45:32,MiddleRd,8.58,0.445,0.305,0.22,85.2,84.1,9.94,1.488,0.0000,1022,1.399,NA
05-Nov-2009,10:00:32,MiddleRd,8.63,0.494,0.340,0.24,84.8,83.7,9.88,1.678,0.0000,1022,1.589,NA
05-Nov-2009,10:15:32,MiddleRd,8.71,0.577,0.397,0.28,84.4,83.3,9.81,1.884,0.0000,1022,1.795,NA
05-Nov-2009,10:30:32,MiddleRd,8.81,0.684,0.472,0.34,83.9,82.8,9.72,2.099,0.0000,1022,2.010,NA
05-Nov-2009,10:45:32,MiddleRd,8.90,0.880,0.609,0.43,83.2,82.2,9.62,2.326,0.0000,1021,2.247,NA
05-Nov-2009,11:00:32,MiddleRd,9.00,1.168,0.811,0.58,82.7,81.7,9.53,2.544,0.0000,1021,2.465,NA
05-Nov-2009,11:15:32,MiddleRd,9.11,1.669,1.163,0.85,82.3,81.2,9.43,2.755,0.0000,1021,2.676,NA
05-Nov-2009,11:30:32,MiddleRd,9.22,2.552,1.783,1.32,81.7,80.7,9.32,2.951,0.0000,1021,2.872,NA
05-Nov-2009,11:45:32,MiddleRd,9.36,4.239,2.973,2.26,80.8,79.8,9.13,3.108,0.0000,1021,3.029,NA
05-Nov-2009,12:00:32,MiddleRd,9.48,5.692,4.005,3.09,80.3,79.3,9.00,3.214,0.0000,1021,3.135,NA
05-Nov-2009,12:15:32,MiddleRd,9.57,6.967,4.914,3.84,80.1,79.1,8.91,3.278,0.0000,1020,3.209,NA
05-Nov-2009,12:30:32,MiddleRd,9.63,7.931,5.602,4.41,80.0,79.0,8.86,3.323,0.0000,1020,3.254,NA
05-Nov-2009,12:45:32,MiddleRd,9.67,8.927,6.314,5.00,80.1,79.0,8.82,3.359,0.0000,1020,3.290,NA
05-Nov-2009,13:00:32,MiddleRd,9.71,9.945,7.040,5.61,80.2,79.2,8.79,3.387,0.0000,1020,3.318,NA
05-Nov-2009,13:15:32,MiddleRd,9.74,11.167,7.911,6.36,80.3,79.3,8.76,3.411,0.0000,1019,3.352,NA
05-Nov-2009,13:30:32,MiddleRd,9.75,12.327,8.737,7.07,80.5,79.5,8.73,3.436,0.0000,1019,3.377,NA
05-Nov-2009,13:45:32,MiddleRd,9.76,13.343,9.459,7.70,80.7,79.7,8.72,3.459,0.0000,1019,3.400,NA
05-Nov-2009,14:00:32,MiddleRd,9.76,14.361,10.180,8.34,81.0,80.0,8.72,3.475,0.0000,1019,3.416,NA
05-Nov-2009,14:15:32,MiddleRd,9.75,15.190,10.767,8.86,81.3,80.2,8.72,3.484,0.0000,1019,3.425,NA
05-Nov-2009,14:30:32,MiddleRd,9.74,16.424,11.638,9.63,81.4,80.4,8.69,3.474,0.0000,1019,3.415,NA
05-Nov-2009,14:45:32,MiddleRd,9.73,17.676,12.521,10.43,80.8,79.7,8.58,3.423,0.0000,1019,3.364,NA
05-Nov-2009,15:00:32,MiddleRd,9.73,17.321,12.270,10.20,81.1,80.0,8.63,3.337,0.0000,1018,3.289,NA
05-Nov-2009,15:15:32,MiddleRd,9.72,15.429,10.927,9.01,80.9,79.9,8.68,3.248,0.0000,1018,3.200,NA
05-Nov-2009,15:30:32,MiddleRd,9.71,14.359,10.167,8.33,80.8,79.8,8.70,3.151,0.0000,1018,3.103,NA
05-Nov-2009,15:45:32,MiddleRd,9.69,13.247,9.374,7.64,80.4,79.4,8.70,3.034,0.0000,1018,2.986,NA
05-Nov-2009,16:00:32,MiddleRd,9.67,12.019,8.501,6.88,80.4,79.4,8.75,2.914,0.0000,1018,2.866,NA
05-Nov-2009,16:15:32,MiddleRd,9.61,10.229,7.223,5.79,80.2,79.1,8.80,2.775,0.0000,1018,2.727,NA
05-Nov-2009,16:30:32,MiddleRd,9.50,8.022,5.647,4.46,80.1,79.1,8.90,2.638,0.0000,1018,2.590,NA
05-Nov-2009,16:45:32,MiddleRd,9.38,6.681,4.689,3.67,80.4,79.4,8.99,2.479,0.0000,1017,2.441,NA
05-Nov-2009,17:00:32,MiddleRd,9.25,5.307,3.711,2.87,80.8,79.7,9.11,2.327,0.0000,1017,2.289,NA
05-Nov-2009,17:15:32,MiddleRd,9.11,3.953,2.754,2.10,81.1,80.1,9.23,2.158,0.0000,1017,2.120,NA
05-Nov-2009,17:30:32,MiddleRd,8.96,2.787,1.934,1.45,81.6,80.6,9.36,1.988,0.0000,1017,1.950,NA
05-Nov-2009,17:45:32,MiddleRd,8.84,2.078,1.437,1.07,82.1,81.0,9.46,1.830,0.0000,1017,1.792,NA
05-Nov-2009,18:00:32,MiddleRd,8.74,1.623,1.119,0.82,82.5,81.5,9.55,1.675,0.0000,1017,1.637,NA
05-Nov-2009,18:15:32,MiddleRd,8.64,1.260,0.866,0.63,82.8,81.8,9.62,1.534,0.0000,1017,1.496,NA
05-Nov-2009,18:30:32,MiddleRd,8.55,1.013,0.695,0.50,83.3,82.3,9.71,1.392,0.0000,1017,1.354,NA
05-Nov-2009,18:45:32,MiddleRd,8.46,0.841,0.575,0.41,83.6,82.5,9.77,1.267,0.0000,1017,1.229,NA
05-Nov-2009,19:00:32,MiddleRd,8.38,0.710,0.484,0.35,83.7,82.6,9.80,1.147,0.0000,1017,1.109,NA
05-Nov-2009,19:15:32,MiddleRd,8.32,0.641,0.437,0.31,84.1,83.1,9.87,1.040,0.0000,1017,1.002,NA
05-Nov-2009,19:30:32,MiddleRd,8.27,0.581,0.395,0.28,84.4,83.3,9.91,0.937,0.0000,1017,0.899,NA
05-Nov-2009,19:45:32,MiddleRd,8.22,0.540,0.367,0.26,84.6,83.5,9.95,0.837,0.0000,1017,0.799,NA
05-Nov-2009,20:00:32,MiddleRd,8.16,0.458,0.311,0.22,85.4,84.3,10.06,0.750,0.0000,1017,0.712,NA
05-Nov-2009,20:15:32,MiddleRd,8.14,0.445,0.302,0.22,85.3,84.2,10.06,0.669,0.0000,1017,0.631,NA
05-Nov-2009,20:30:32,MiddleRd,8.12,0.424,0.287,0.20,85.8,84.7,10.12,0.591,0.0000,1016,0.563,NA
05-Nov-2009,20:45:32,MiddleRd,8.11,0.416,0.282,0.20,85.9,84.8,10.13,0.524,0.0000,1016,0.496,NA
05-Nov-2009,21:00:32,MiddleRd,8.10,0.405,0.274,0.20,85.9,84.8,10.14,0.465,0.0000,1016,0.437,NA
05-Nov-2009,21:15:32,MiddleRd,8.09,0.399,0.270,0.19,85.8,84.7,10.13,0.437,0.0000,1016,0.409,NA
05-Nov-2009,21:30:32,MiddleRd,8.09,0.404,0.273,0.19,86.2,85.1,10.17,0.539,0.0000,1016,0.511,NA
05-Nov-2009,21:45:32,MiddleRd,8.09,0.413,0.280,0.20,86.4,85.3,10.20,0.665,0.0000,1016,0.637,NA
05-Nov-2009,22:00:32,MiddleRd,8.10,0.422,0.286,0.20,86.3,85.2,10.18,0.794,0.0000,1016,0.766,NA
05-Nov-2009,22:15:32,MiddleRd,8.10,0.442,0.299,0.21,86.1,85.0,10.15,0.934,0.0000,1015,0.916,NA
05-Nov-2009,22:30:32,MiddleRd,8.09,0.474,0.321,0.23,85.7,84.6,10.11,1.090,0.0000,1015,1.072,NA
05-Nov-2009,22:45:32,MiddleRd,8.12,0.514,0.348,0.25,85.3,84.2,10.06,1.262,0.0000,1015,1.244,NA
05-Nov-2009,23:00:32,MiddleRd,8.14,0.569,0.386,0.28,84.9,83.8,10.00,1.455,0.0000,1015,1.437,NA
05-Nov-2009,23:15:32,MiddleRd,8.19,0.667,0.453,0.33,84.5,83.4,9.94,1.661,0.0000,1015,1.643,NA
05-Nov-2009,23:30:32,MiddleRd,8.25,0.794,0.540,0.39,84.0,82.9,9.86,1.870,0.0000,1015,1.852,NA
05-Nov-2009,23:45:32,MiddleRd,8.34,0.994,0.678,0.49,83.5,82.4,9.78,2.082,0.0000,1014,2.074,NA
06-Nov-2009,0:00:32,MiddleRd,8.40,1.409,0.962,0.71,83.0,81.9,9.69,2.302,0.0000,1015,2.284,NA
06-Nov-2009,0:15:32,MiddleRd,8.47,1.869,1.279,0.95,82.4,81.4,9.59,2.504,0.0000,1014,2.496,NA
06-Nov-2009,0:30:32,MiddleRd,8.54,2.404,1.648,1.24,81.9,80.9,9.50,2.687,0.0000,1014,2.679,NA
06-Nov-2009,0:45:32,MiddleRd,8.60,3.366,2.311,1.77,81.4,80.4,9.39,2.865,0.0000,1014,2.857,NA
06-Nov-2009,1:00:32,MiddleRd,8.66,4.684,3.222,2.51,80.5,79.4,9.23,2.997,0.0000,1014,2.989,NA
06-Nov-2009,1:15:32,MiddleRd,8.74,6.113,4.214,3.33,79.9,78.9,9.10,3.098,0.0000,1014,3.090,NA
06-Nov-2009,1:30:32,MiddleRd,8.81,7.162,4.948,3.95,79.6,78.6,9.01,3.157,0.0000,1014,3.149,NA
06-Nov-2009,1:45:32,MiddleRd,8.86,7.788,5.387,4.32,79.4,78.4,8.95,3.194,0.0000,1014,3.186,NA
06-Nov-2009,2:00:32,MiddleRd,8.88,8.127,5.624,4.52,79.2,78.2,8.92,3.216,0.0000,1014,3.208,NA
